name,reference product,location,unit,outcome,previous_confidence,candidate_confidence,candidate_deprecated,candidate_geographic_proxy,evidence,previous_target,candidate_target,candidate_method,candidate_reasoning,lineage_kind,lineage_scope,lineage_file,lineage_source,lineage_comment,lineage_fit,lineage_confidence,lineage_flags,followup_outcome,followup_reason,final_confidence,screening_flags
pulp factory construction,pulp factory,RoW,unit,review_pair,0.27,0.9,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""DE"", ""name"": ""Wafer factory"", ""reference product"": ""Wafer factory"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Pulp plant"", ""reference product"": ""Pulp plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'.",algorithmic,not_applicable,,,,,,,accept_followup_facility,"The candidate describes the requested production facility or mine, instead of an unrelated facility. Plant capacity, lifetime and output normalization remain unverified.",0.65,geographic_proxy
stibnite mine operation and beneficiation,stibnite concentrate,CA-QC,kilogram,review_pair,0.270032,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Copper concentrate, at beneficiation"", ""reference product"": ""Copper concentrate, at beneficiation"", ""unit"": ""kilogram""}","{""location"": ""CN"", ""name"": ""Stibnite ore, 70% stibnite, at mine"", ""reference product"": ""Stibnite ore, 70% stibnite, at mine"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CA-QC"", ""name"": ""stibnite mine operation and beneficiation"", ""reference product"": ""stibnite concentrate"", ""unit"": ""kilogram""}",,exact,1.0,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.270032,geographic_proxy
stibnite mine operation and beneficiation,stibnite concentrate,RoW,kilogram,review_pair,0.270032,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Copper concentrate, at beneficiation"", ""reference product"": ""Copper concentrate, at beneficiation"", ""unit"": ""kilogram""}","{""location"": ""CN"", ""name"": ""Stibnite ore, 70% stibnite, at mine"", ""reference product"": ""Stibnite ore, 70% stibnite, at mine"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""stibnite mine operation and beneficiation"", ""reference product"": ""stibnite concentrate"", ""unit"": ""kilogram""}",,exact,1.0,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.270032,geographic_proxy
"aircraft production, dedicated freight aircraft, very short haul","aircraft, dedicated freight, very short haul",GLO,unit,review_pair,0.270724,0.7,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Aircraft, freight"", ""reference product"": ""xx Aircraft, freight"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Aircraft, medium haul"", ""reference product"": ""Aircraft, medium haul"", ""unit"": ""unit""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""aircraft production, dedicated freight aircraft, very short haul"", ""reference product"": ""aircraft, dedicated freight, very short haul"", ""unit"": ""unit""}",,good proxy,0.7,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.270724,geographic_proxy
"treatment of residues, MSWI, waste bitumen sheet, residual material landfill","residues, MSWI, waste bitumen sheet",GLO,kilogram,review_residue_composition,0.270773,0.7,False,True,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, bitumen sheet, as building waste"", ""reference product"": ""Disposal, bitumen sheet, as building waste"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""reference product"": ""Disposal, H3PO4 purification residue, 0% water, to residual material landfill"", ""unit"": ""kilogram""}",disposal_fuzzy,[Rule disposal-fuzzy] Best Disposal/Treatment target of same unit at >=0.45.,algorithmic,not_applicable,,,,,,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.270773,geographic_proxy; waste_composition_and_mass_basis_unverified
"sewer grid construction, 4.7E10l/year, 583 km","sewer grid, 4.7E10l/year, 583 km",RoW,kilometer,review_pair,0.271,0.7,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Sewer grid, class 4"", ""reference product"": ""Sewer grid, class 4"", ""unit"": ""kilometer""}","{""location"": ""CH"", ""name"": ""Sewer grid, class 1"", ""reference product"": ""Sewer grid, class 1"", ""unit"": ""kilometer""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""sewer grid construction, 4.7E10l/year, 583 km"", ""reference product"": ""sewer grid, 4.7E10l/year, 583 km"", ""unit"": ""kilometer""}",,good proxy,0.7,,needs_inventory_comparison,"Identity-level inspection finds no defensible superiority. Compare reference amount, composition, capacity and process boundary; neither retained nor candidate mapping is validated by this outcome.",0.271,geographic_proxy
market for explosives factory,explosives factory,GLO,unit,review_pair,0.271059,0.9,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Photovoltaic panel factory"", ""reference product"": ""Photovoltaic panel factory"", ""unit"": ""unit""}","{""location"": ""CH"", ""name"": ""Explosive production plant"", ""reference product"": ""Explosive production plant"", ""unit"": ""unit""}",structural_v2v3,"[Rule v2v3] 'X production'/'market for X' = 'X, at plant'.",algorithmic,not_applicable,,,,,,,accept_followup_facility,"The candidate describes the requested production facility or mine, instead of an unrelated facility. Plant capacity, lifetime and output normalization remain unverified.",0.65,geographic_proxy
"market for residues, MSWI[F], waste newspaper","residues, MSWI[F], waste newspaper",CH,kilogram,review_residue_composition,0.271097,0.7,False,False,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""CH"", ""name"": ""Disposal, residues, mechanical treatment, laser printer, in MSWI"", ""reference product"": ""Disposal, residues, mechanical treatment, laser printer, in MSWI"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, residues, mechanical treatment, CRT screen, in MSWI"", ""reference product"": ""Disposal, residues, mechanical treatment, CRT screen, in MSWI"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""market for residues, MSWI[F], waste newspaper"", ""reference product"": ""residues, MSWI[F], waste newspaper"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.271097,waste_composition_and_mass_basis_unverified
"concrete production, 30MPa, for drilled piles, with cement, CEM II/A","concrete, 30MPa",RoW,cubic meter,review_pair,0.271464,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for drilled piles, CEM II, A, NPK H (P1), 66% RC-C, at plant"", ""reference product"": ""Concrete for drilled piles, CEM II, A, NPK H (P1), 66% RC-C, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for drilled piles, CEM II, A, NPK I (P2), 66% RC-C, at plant"", ""reference product"": ""Concrete for drilled piles, CEM II, A, NPK I (P2), 66% RC-C, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""concrete production, 30MPa, for drilled piles, with cement, CEM II/A"", ""reference product"": ""concrete, 30MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271464,geographic_proxy
"concrete production, 30MPa, for drilled piles, with cement, CEM II/B","concrete, 30MPa",RoW,cubic meter,review_pair,0.271464,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for drilled piles, CEM II, B, NPK H (P1), 66% RC-C, at plant"", ""reference product"": ""Concrete for drilled piles, CEM II, B, NPK H (P1), 66% RC-C, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for drilled piles, CEM II, A, NPK I (P2), 66% RC-C, at plant"", ""reference product"": ""Concrete for drilled piles, CEM II, A, NPK I (P2), 66% RC-C, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""concrete production, 30MPa, for drilled piles, with cement, CEM II/B"", ""reference product"": ""concrete, 30MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271464,geographic_proxy
"treatment of sewage sludge, 97% water, WWT-SLF, waste paint, landfarming","sewage sludge, 97% water, WWT-SLF, waste paint",CH,kilogram,review_sludge_moisture,0.271641,0.4,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""reference product"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, paint remains, 0% water, to construction waste landfill"", ""reference product"": ""Disposal, paint remains, 0% water, to construction waste landfill"", ""unit"": ""kilogram""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 97% water, WWT-SLF, waste paint, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, waste paint"", ""unit"": ""kilogram""}",,rough proxy,0.4,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.271641,waste_composition_and_mass_basis_unverified
"concrete production, 25MPa, for building construction, with cement, CP III","concrete, 25MPa",BR,cubic meter,review_pair,0.271682,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""reference product"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for building construction, unspecific, at plant"", ""reference product"": ""Concrete for building construction, unspecific, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""BR"", ""name"": ""concrete production, 25MPa, for building construction, with cement, CP III"", ""reference product"": ""concrete, 25MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271682,geographic_proxy
"concrete production, 30MPa, for building construction, with cement, CP III","concrete, 30MPa",BR,cubic meter,review_pair,0.271682,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""reference product"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for building construction, unspecific, at plant"", ""reference product"": ""Concrete for building construction, unspecific, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""BR"", ""name"": ""concrete production, 30MPa, for building construction, with cement, CP III"", ""reference product"": ""concrete, 30MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271682,geographic_proxy
"concrete production, 35MPa, for building construction, with cement, CP III","concrete, 35MPa",BR,cubic meter,review_pair,0.271682,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""reference product"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for building construction, unspecific, at plant"", ""reference product"": ""Concrete for building construction, unspecific, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""BR"", ""name"": ""concrete production, 35MPa, for building construction, with cement, CP III"", ""reference product"": ""concrete, 35MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271682,geographic_proxy
"concrete production, 40MPa, for building construction, with cement, CP III","concrete, 40MPa",BR,cubic meter,review_pair,0.271682,1,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""reference product"": ""Concrete for building construction, CEM III, A, NPK A, primary, at plant"", ""unit"": ""cubic meter""}","{""location"": ""CH"", ""name"": ""Concrete for building construction, unspecific, at plant"", ""reference product"": ""Concrete for building construction, unspecific, at plant"", ""unit"": ""cubic meter""}",review,[Manual] exact/good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""BR"", ""name"": ""concrete production, 40MPa, for building construction, with cement, CP III"", ""reference product"": ""concrete, 40MPa"", ""unit"": ""cubic meter""}",,exact/good proxy,1.0,fit_label_not_recognized_by_branch_generator,needs_construction_specification,"Check cement constituents/type, concrete strength, recycled content and functional mass before changing the target. Generic quality labels do not establish equivalence.",0.271682,geographic_proxy
"treatment of sewage sludge, 97% water, WWT-SLF, waste aluminium, landfarming","sewage sludge, 97% water, WWT-SLF, waste aluminium",CH,kilogram,review_sludge_moisture,0.271743,0.7,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""reference product"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, refinery sludge, 89.5% water, to hazardous waste incineration"", ""reference product"": ""Disposal, refinery sludge, 89.5% water, to hazardous waste incineration"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 97% water, WWT-SLF, waste aluminium, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, waste aluminium"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.271743,waste_composition_and_mass_basis_unverified
"inverter production, 0.5kW","inverter, 0.5kW",RoW,unit,review_pair,0.271912,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Inverter, 500kW, at plant"", ""reference product"": ""Inverter, 500kW, at plant"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Inverter, 2500W, at plant"", ""reference product"": ""Inverter, 2500W, at plant"", ""unit"": ""unit""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""RoW"", ""name"": ""inverter production, 0.5kW"", ""reference product"": ""inverter, 0.5kW"", ""unit"": ""unit""}",,rough proxy,0.4,,needs_equipment_specification,"Resolve explicit pressure, capacity, vehicle size and efficiency differences. Closer names or ratings alone do not establish a reference-amount-compatible improvement.",0.271912,geographic_proxy
market for allyl chloride,allyl chloride,RoW,kilogram,review_pair,0.271912,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""Vinyl chloride, at plant"", ""reference product"": ""Vinyl chloride, at plant"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""Epichlorohydrin, from hypochlorination of allyl chloride, at plant"", ""reference product"": ""Epichlorohydrin, from hypochlorination of allyl chloride, at plant"", ""unit"": ""kilogram""}",structural_namecore,[Rule namecore] All source-name words appear in a BAFU product.,algorithmic,not_applicable,,,,,,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.271912,geographic_proxy
"market for brass removed by turning, average, computer numerical controlled","brass removed by turning, average, computer numerical controlled",GLO,kilogram,review_pair,0.271962,1,True,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RER"", ""name"": ""xx Turning, brass, conventional, average"", ""reference product"": ""xx Turning, brass, conventional, average"", ""unit"": ""kilogram""}","{""location"": ""RER"", ""name"": ""xx Turning, brass, CNC, average"", ""reference product"": ""xx Turning, brass, CNC, average"", ""unit"": ""kilogram""}",review,[Manual] exact:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for brass removed by turning, average, computer numerical controlled"", ""reference product"": ""brass removed by turning, average, computer numerical controlled"", ""unit"": ""kilogram""}",,exact,1.0,,accept_followup_technology,"The candidate preserves metal, turning operation and dressing/roughing variant, and matches explicit CNC instead of conventional control. Deprecated status is recorded separately.",0.8,geographic_proxy; deprecated_target
"treatment of sewage sludge, 97% water, WWT-SLF, waste polypropylene, landfarming","sewage sludge, 97% water, WWT-SLF, waste polypropylene",CH,kilogram,review_sludge_moisture,0.272031,0.7,False,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""xx Disposal, polypropylene, 15.9% water, to sanitary landfill"", ""reference product"": ""xx Disposal, polypropylene, 15.9% water, to sanitary landfill"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, refinery sludge, 89.5% water, to hazardous waste incineration"", ""reference product"": ""Disposal, refinery sludge, 89.5% water, to hazardous waste incineration"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 97% water, WWT-SLF, waste polypropylene, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT-SLF, waste polypropylene"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.272031,waste_composition_and_mass_basis_unverified
"treatment of sewage sludge, 97% water, WWT, WW from soft fibreboard production, landfarming","sewage sludge, 97% water, WWT, WW from soft fibreboard production",CH,kilogram,review_sludge_moisture,0.272625,0.7,True,False,Sludge water fractions differ; equal mass units do not establish a dry/wet-mass conversion.,"{""location"": ""CH"", ""name"": ""Fibreboard, soft, at regional storage"", ""reference product"": ""Fibreboard, soft, at regional storage"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""reference product"": ""xx Disposal, refinery sludge, 89.5% water, to landfarming"", ""unit"": ""kilogram""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""CH"", ""name"": ""treatment of sewage sludge, 97% water, WWT, WW from soft fibreboard production, landfarming"", ""reference product"": ""sewage sludge, 97% water, WWT, WW from soft fibreboard production"", ""unit"": ""kilogram""}",,good proxy,0.7,,needs_moisture_and_composition,"Confirm wet/dry mass basis, water content, sludge composition and treatment route. A kilogram of differing-moisture sludge cannot be substituted one-for-one without evidence.",0.272625,deprecated_target; waste_composition_and_mass_basis_unverified
"market for transport, freight, lorry with refrigeration machine, cooling","transport, freight, lorry with refrigeration machine, cooling",GLO,ton kilometer,review_pair,0.27336,0.8,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""CH"", ""name"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""reference product"": ""Transport, freight, lorry, 3.5t gross weight, fleet average"", ""unit"": ""ton kilometer""}","{""location"": ""CH"", ""name"": ""Transport, freight, lorry, fleet average"", ""reference product"": ""Transport, freight, lorry, fleet average"", ""unit"": ""ton kilometer""}",transport_mode,[Rule transport] Matched on vehicle mode + unit.,algorithmic,not_applicable,,,,,,,retain_vehicle_size,The previous road-freight target preserves source vehicle weight class; the generic candidate loses it without evidence of a better inventory.,0.27336,geographic_proxy
"market for nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",GLO,kilogram,review_pair,0.27416,0.7,False,False,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Molybdenum concentrate, main product"", ""reference product"": ""Molybdenum concentrate, main product"", ""unit"": ""kilogram""}","{""location"": ""GLO"", ""name"": ""Nickel, 99.5%, at plant"", ""reference product"": ""Nickel, 99.5%, at plant"", ""unit"": ""kilogram""}",review,[Manual] good proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""market for nickel concentrate, 16% Ni"", ""reference product"": ""nickel concentrate, 16% Ni"", ""unit"": ""kilogram""}",,good proxy,0.7,,needs_material_grade_and_route,"Verify chemical species, grade/concentration, intermediate versus refined material and production route. Element-name overlap is insufficient evidence.",0.27416,
"market group for natural gas, high pressure","natural gas, high pressure",Europe without Switzerland,cubic meter,review_pair,0.274188,0.7,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}","{""location"": ""RU"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",review,[Manual] good proxy: fix: natural gas high pressure -> at production (RU) | Reviewed by hand (Karin).,script_fix,exact_source,mapping_decisions.json,"{""location"": ""Europe without Switzerland"", ""name"": ""market group for natural gas, high pressure"", ""reference product"": ""natural gas, high pressure"", ""unit"": ""cubic meter""}",fix: natural gas high pressure -> at production (RU),good proxy,0.7,,retain_geographic_tie,Target designation is unchanged; only target geography/reference details differ. No evidence establishes a better geographic proxy.,0.274188,geographic_proxy
"treatment of residues, MSWI, waste plastic, industrial electronics, residual material landfill","residues, MSWI, waste plastic, industrial electronics",GLO,kilogram,review_residue_composition,0.274336,0.7,False,True,Ash/residue composition and treatment origin need explicit review; shared ash/residue tokens are insufficient.,"{""location"": ""GLO"", ""name"": ""Solder, paste, Sn63Pb37, for electronics industry, at plant"", ""reference product"": ""Solder, paste, Sn63Pb37, for electronics industry, at plant"", ""unit"": ""kilogram""}","{""location"": ""CH"", ""name"": ""Disposal, residues, mechanical treatment, industrial device, in MSWI"", ""reference product"": ""Disposal, residues, mechanical treatment, industrial device, in MSWI"", ""unit"": ""kilogram""}",review,"[Manual] good proxy: rule: waste disposal, material-aligned | Reviewed by hand (Karin).",script_rule,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""treatment of residues, MSWI, waste plastic, industrial electronics, residual material landfill"", ""reference product"": ""residues, MSWI, waste plastic, industrial electronics"", ""unit"": ""kilogram""}","rule: waste disposal, material-aligned",good proxy,0.7,,needs_residue_composition,"Confirm waste composition, contaminant content, treatment route and recovered-product versus disposal boundary. Shared origin words do not establish residue equivalence.",0.274336,geographic_proxy; waste_composition_and_mass_basis_unverified
"tanker production, for liquid goods other than petroleum and liquefied natural gas","tanker, for liquid goods other than petroleum and liquefied natural gas",GLO,unit,review_pair,0.274468,0.4,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""GLO"", ""name"": ""Production plant, natural gas"", ""reference product"": ""Production plant, natural gas"", ""unit"": ""unit""}","{""location"": ""OCE"", ""name"": ""Transoceanic freight ship"", ""reference product"": ""Transoceanic freight ship"", ""unit"": ""unit""}",review,[Manual] rough proxy:  | Reviewed by hand (Karin).,recorded_decision,exact_source,mapping_decisions.json,"{""location"": ""GLO"", ""name"": ""tanker production, for liquid goods other than petroleum and liquefied natural gas"", ""reference product"": ""tanker, for liquid goods other than petroleum and liquefied natural gas"", ""unit"": ""unit""}",,rough proxy,0.4,,needs_transport_specification,"Check mode, cargo/passenger service, propulsion, emissions class, loading and infrastructure boundary before replacing one proxy with another.",0.274468,geographic_proxy
"natural gas, high pressure, import from AZ","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from BE","natural gas, high pressure",SE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""SE"", ""name"": ""Natural gas, production NO, at evaporation plant"", ""reference product"": ""Natural gas, production NO, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
"natural gas, high pressure, import from DE","natural gas, high pressure",RoE,cubic meter,review_pair,0.274521,0.85,False,True,Neither candidate establishes a sufficiently better product/process match.,"{""location"": ""RoE"", ""name"": ""Natural gas, production GQ, at evaporation plant"", ""reference product"": ""Natural gas, production GQ, at evaporation plant"", ""unit"": ""cubic meter""}","{""location"": ""AE"", ""name"": ""Natural gas, at production"", ""reference product"": ""Natural gas, at production"", ""unit"": ""cubic meter""}",structural_natgas,"[Rule natgas] Natural gas supply -> 'Natural gas, at production'.",algorithmic,not_applicable,,,,,,,needs_supply_chain_boundary,"Check production route, pressure, LNG/liquefaction or pipeline boundary, gas composition and geography. A generic supply process is not automatically a better proxy.",0.274521,geographic_proxy
