name,reference product,location,unit,previous_target,branch_target,selected_target,outcome,previous_confidence,confidence,amount_factor,selection_source,reason,limitations
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-ASCC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-HICC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-MRO,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-NPCC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-RFC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-SERC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-TRE,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",US-WECC,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",ZA,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.283548,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.; Geographic proxy.
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",BR-North-eastern grid,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.318953,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.; Geographic proxy.
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",BR-Northern grid,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.318953,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.; Geographic proxy.
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",BR-South-eastern/Mid-western grid,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.318953,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.; Geographic proxy.
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",BR-Southern grid,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.318953,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.; Geographic proxy.
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",RoW,kilowatt hour,"{""location"": ""CO"", ""name"": ""Electricity, high voltage, production CO, at grid"", ""reference product"": ""Electricity, high voltage, production CO, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.318953,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.; Geographic proxy.
"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014","electricity, high voltage",CH,kilowatt hour,"{""location"": ""CH"", ""name"": ""Electricity, high voltage, production from CHP wood, at grid"", ""reference product"": ""Electricity, high voltage, production from CHP wood, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 6400kWth, wood, emission control, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""reference product"": ""xx Electricity, at cogen ORC 1400kWth, wood, emission control, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_wood_operating_proxy,0.347314,0.45,1.0,full_uvek_catalog,"Reject the branch's electricity allocation-to-heat variant, which has only electricity-specific infrastructure and no direct combustion burdens. The full-catalog ORC wood/emission-control candidate carries fuel and emissions and better preserves source technology than the previous grid proxy.",Low-confidence proxy: target is deprecated and its 1400 kW thermal rating differs from the source 6667 kW fuel-input rating.; Target uses exergy allocation; the source comment does not independently establish its numerical allocation split. No allocation equivalence is claimed.; Source emission factors were updated in 2014; the older target's operating factors and regional conditions differ.; The target's emission-control designation does not establish identical particulate-filter or SNCR performance.
"tree seedling production, in heated greenhouse","tree seedling, for planting",RoW,unit,"{""location"": ""RER"", ""name"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""reference product"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}",accept_seedling_reference_basis,0.347879,0.65,1.0,branch_after_inventory_check,"Source documentation retains a 1000-seedling batch description, while both imported inventories produce one reference unit and have matching normalized electricity, diesel and heat inputs. Use the same greenhouse condition with factor 1.0, not 0.001 or 1000.","Reference-basis compatibility checked for these imported inventories, not a general rule for datasets named 1000 units.; Background suppliers and geographic representativeness differ; full inventory equivalence is not claimed.; Geographic proxy."
"heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction","electricity, high voltage",CH,kilowatt hour,"{""location"": ""CH"", ""name"": ""Electricity, high voltage, production from wind power, at grid"", ""reference product"": ""Electricity, high voltage, production from wind power, at grid"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""reference product"": ""xxx Electricity, at cogen 200kWe diesel, allocation heat"", ""unit"": ""kilowatt hour""}","{""location"": ""CH"", ""name"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""reference product"": ""Electricity, at cogen 300kWth, diesel, allocation exergy"", ""unit"": ""kilowatt hour""}",accept_diesel_allocation_proxy,0.380486,0.55,1.0,full_uvek_catalog,"Reject the branch's infrastructure-only allocation-to-heat electricity. The active full-catalog diesel CHP candidate documents exergy allocation, as does the source, and includes operating fuel and emissions through its combustion supplier.",Proxy: source rating is 200 kW electric with SCR; target rating is 300 kW thermal. Capacity and emission-control equivalence are not established.; A zero direct-biosphere count at the target is not zero combustion impact: the fuel-burning supplier carries the emissions.; Production-point electricity is used rather than adding a grid-transmission wrapper and its 3.3% electricity input uplift.
"tree seedling production, in unheated greenhouse","tree seedling, for planting",RoW,unit,"{""location"": ""RER"", ""name"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""reference product"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}",accept_seedling_reference_basis,0.415205,0.65,1.0,branch_after_inventory_check,"Source documentation retains a 1000-seedling batch description, while both imported inventories produce one reference unit and have matching normalized electricity, diesel and heat inputs. Use the same greenhouse condition with factor 1.0, not 0.001 or 1000.","Reference-basis compatibility checked for these imported inventories, not a general rule for datasets named 1000 units.; Background suppliers and geographic representativeness differ; full inventory equivalence is not claimed.; Geographic proxy."
"tree seedling production, in heated greenhouse","tree seedling, for planting",RER,unit,"{""location"": ""RER"", ""name"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""reference product"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from heated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}",accept_seedling_reference_basis,0.427879,0.8,1.0,full_uvek_catalog,"Source documentation retains a 1000-seedling batch description, while both imported inventories produce one reference unit and have matching normalized electricity, diesel and heat inputs. Use the same greenhouse condition with factor 1.0, not 0.001 or 1000.","Reference-basis compatibility checked for these imported inventories, not a general rule for datasets named 1000 units.; Background suppliers and geographic representativeness differ; full inventory equivalence is not claimed."
"tree seedling production, in unheated greenhouse","tree seedling, for planting",RER,unit,"{""location"": ""RER"", ""name"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""reference product"": ""Strawberry seedling, for planting, in unheated greenhouse"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}","{""location"": ""RER"", ""name"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""reference product"": ""Tree seedling, from unheated greenhouse, 1000 units, at tree nursery"", ""unit"": ""unit""}",accept_seedling_reference_basis,0.495205,0.8,1.0,branch_after_inventory_check,"Source documentation retains a 1000-seedling batch description, while both imported inventories produce one reference unit and have matching normalized electricity, diesel and heat inputs. Use the same greenhouse condition with factor 1.0, not 0.001 or 1000.","Reference-basis compatibility checked for these imported inventories, not a general rule for datasets named 1000 units.; Background suppliers and geographic representativeness differ; full inventory equivalence is not claimed."
